[ 2017-03-28T13:38:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20 | INFO: Tag[ route_check ] --START--
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 269 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: Dfv Field.php 第 271 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 269 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: Dfv Field.php 第 271 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 269 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: Dfv Field.php 第 271 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: parr Form.php 第 933 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | SQL: select ID,NAME from ERP_CITY where ISVALID=-1 and ID='1' [ RunTime:0.000000s ]
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | SQL: select ID,NAME from ERP_USERS   where ID='2363' [ RunTime:0.000000s ]
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-28T13:39:20+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Case/projectlist | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
